firm_id,Short Form Origin Match Law Firm Name,Law Firm Full Name,Law Firm Graphics Name,Law360 Index Name,Law360 Surveys Dropdown Name,yoda_id,yoda_guid,yoda_url,Law360 Salesdesk ID,Law Firm Status,Notes,NonUS,NonUS Firm Send Survey,total_attorneys,attorneys_method,surveys_dropdown,ENTITY TYPE
UNI1964,Unitalen,,,,,1842523,urn:entity:lfm-1842523,https://yoda.lexisai.aws.lexis.com/lawfirms/1842523,51ffaf5ed5cd390d1e002624,CURRENT,,,,,,,
UPD4401,Updike Kelly,,,,,273947,urn:entity:lfm-273947,https://yoda.lexisai.aws.lexis.com/lawfirms/273947,4c52dd61cc956f21c400268b,CURRENT,,,,,,,
VAN4979,Van Bael & Bellis,,,,,946959,urn:entity:lfm-946959,https://yoda.lexisai.aws.lexis.com/lawfirms/946959,53231cbe1c445c4e9a007611,CURRENT,,,,,,,
VEL2112,Vella Pugliese,,,,,2877313,urn:entity:lfm-2877313,https://yoda.lexisai.aws.lexis.com/lawfirms/2877313,52fa97cc96688b3a1a01caad,CURRENT,,,,,,,
VLP3101,VLP Law Group,,,,,20701249,urn:entity:lfm-20701249,https://yoda.lexisai.aws.lexis.com/lawfirms/20701249,4c52dd61cc956f21c40026b7,CURRENT,,,,,,,
VOG2567,Vogel Law Firm,,,,,631716,urn:entity:lfm-631716,https://yoda.lexisai.aws.lexis.com/lawfirms/631716,4c52dd61cc956f21c40026ba,CURRENT,,,,,,,
WAL2060,Walsh Anderson,,,,,1301631,urn:entity:lfm-1301631,https://yoda.lexisai.aws.lexis.com/lawfirms/1301631,5328d170631fd0670c002007,CURRENT,,,,,,,
WAL3364,Walters Balido,,,,,2752242,urn:entity:lfm-2752242,https://yoda.lexisai.aws.lexis.com/lawfirms/2752242,4c52dd61cc956f21c40026e2,CURRENT,,,,,,,
WAL5020,Walton Lantaff,,,,,652544,urn:entity:lfm-652544,https://yoda.lexisai.aws.lexis.com/lawfirms/652544,4c52dd61cc956f21c40026e4,CURRENT,,,,,,,
WAR1286,Wargo & French,,Wargo French,,,1911236,urn:entity:lfm-1911236,https://yoda.lexisai.aws.lexis.com/lawfirms/1911236,,CURRENT,,,,,,,
WAR8027,Warshaw Burstein,,,,,429190,urn:entity:lfm-429190,https://yoda.lexisai.aws.lexis.com/lawfirms/429190,,CURRENT,,,,,,,
WAT1296,Watt Tieder,,,,,92464,urn:entity:lfm-92464,https://yoda.lexisai.aws.lexis.com/lawfirms/92464,,CURRENT,,,,,,,
WAT3281,Watermark Intellectual Asset Management,,,,,939310,urn:entity:lfm-939310,https://yoda.lexisai.aws.lexis.com/lawfirms/939310,54c91c1a01c8f76f17000bd9,CURRENT,,,,,,,
WAT6717,Watson Farley,,,,,379081,urn:entity:lfm-379081,https://yoda.lexisai.aws.lexis.com/lawfirms/379081,4c52dd61cc956f21c4002703,CURRENT,,,,,,,
WAT7254,Watkins & Eager,,,,,843332,urn:entity:lfm-843332,https://yoda.lexisai.aws.lexis.com/lawfirms/843332,4c52dd61cc956f21c40026fd,CURRENT,,,,,,,
WEI1091,Weiss Serota,,,,,649249,urn:entity:lfm-649249,https://yoda.lexisai.aws.lexis.com/lawfirms/649249,4c52dd61cc956f21c4002723,CURRENT,,,,,,,
WEI2058,Weiss Law Group,Weiss Law Group PLLC,Weiss Law Group,Weiss Law Group PLLC,Weiss Law Group PLLC,,,,,CURRENT,,,,,,,
WEI3532,Weissman PC,,,,,708513,urn:entity:lfm-708513,https://yoda.lexisai.aws.lexis.com/lawfirms/708513,,CURRENT,,,,,,,
WEI4860,Weiner Law Group,,,,,914865,urn:entity:lfm-914865,https://yoda.lexisai.aws.lexis.com/lawfirms/914865,,CURRENT,,,,,,,
WEI5105,Weiner Lesniak,,,,,914865,urn:entity:lfm-914865,https://yoda.lexisai.aws.lexis.com/lawfirms/914865,4c52dd61cc956f21c4002718,CURRENT,,,,,,,
WEN3294,Wendel Rosen,,,,,147824,urn:entity:lfm-147824,https://yoda.lexisai.aws.lexis.com/lawfirms/147824,4c52dd61cc956f21c4002735,NOT CURRENT,merged with Fennemore Craig July 2022,,,,,,
WES8267,Weston Hurd,,,,,1157538,urn:entity:lfm-1157538,https://yoda.lexisai.aws.lexis.com/lawfirms/1157538,4c52dd61cc956f21c400273e,CURRENT,,,,,,,
WHI2173,Whiteman Osterman,Whiteman Osterman & Hanna LLP,Whiteman Osterman,Whiteman Osterman,Whiteman Osterman,327034,urn:entity:lfm-327034,https://yoda.lexisai.aws.lexis.com/lawfirms/327034,4c52dd61cc956f21c4002755,CURRENT,,,,,,Include,
WIC9297,Wick Phillips,,,,,2427249,urn:entity:lfm-2427249,https://yoda.lexisai.aws.lexis.com/lawfirms/2427249,4c52dd61cc956f21c400275e,CURRENT,,,,,,,
WIL4304,Wilshire Law Firm,,,,,,,,,CURRENT,,,,,,,
WIL5649,Williams Kastner,,,,,1114889,urn:entity:lfm-1114889,https://yoda.lexisai.aws.lexis.com/lawfirms/1114889,4c52dd61cc956f21c400277d,CURRENT,,,,,,,
WIL6978,Wilkinson Barker,,,,,317598,urn:entity:lfm-317598,https://yoda.lexisai.aws.lexis.com/lawfirms/317598,4c52dd61cc956f21c4002771,CURRENT,,,,,,,
WIL8580,Willson Jones,,,,,2079264,urn:entity:lfm-2079264,https://yoda.lexisai.aws.lexis.com/lawfirms/2079264,56004b1386816b5bb400eb2d,CURRENT,,,,,,,
WIL8631,Willcox & Savage,,,,,1386490,urn:entity:lfm-1386490,https://yoda.lexisai.aws.lexis.com/lawfirms/1386490,4c52dd61cc956f21c4002773,CURRENT,,,,,,,
WIN4798,Winckworth Sherwood,,,,,968827,urn:entity:lfm-968827,https://yoda.lexisai.aws.lexis.com/lawfirms/968827,57dc110af2099445920005ac,CURRENT,,,,,,,
WIN9887,Winget Spadafora,,,,,275605,urn:entity:lfm-275605,https://yoda.lexisai.aws.lexis.com/lawfirms/275605,4c52dd62cc956f21c40027a2,CURRENT,,,,,,,
WOL4939,Wolf Haldenstein,,,,,178009,urn:entity:lfm-178009,https://yoda.lexisai.aws.lexis.com/lawfirms/178009,4c52dd62cc956f21c40027b4,CURRENT,,,,,,,
WOL5655,Wolf Rifkin,,,,,128495,urn:entity:lfm-128495,https://yoda.lexisai.aws.lexis.com/lawfirms/128495,,CURRENT,,,,,,,
WOL6994,Wollmuth Maher,,,,,375255,urn:entity:lfm-375255,https://yoda.lexisai.aws.lexis.com/lawfirms/375255,4c52dd62cc956f21c40027c0,CURRENT,,,,,,,
WON2871,Wong Fleming,,,,,373186,urn:entity:lfm-373186,https://yoda.lexisai.aws.lexis.com/lawfirms/373186,,CURRENT,,,,,,,
WRI3473,Wright Lindsey,,,,,53509,urn:entity:lfm-53509,https://yoda.lexisai.aws.lexis.com/lawfirms/53509,4c52dd62cc956f21c40027df,CURRENT,,,,,,,
WRI3665,Wright Finlay,,,,,74931,urn:entity:lfm-74931,https://yoda.lexisai.aws.lexis.com/lawfirms/74931,,CURRENT,,,,,,,
YET2034,Yetter Coleman,,Yetter Coleman,,,1345996,urn:entity:lfm-1345996,https://yoda.lexisai.aws.lexis.com/lawfirms/1345996,,CURRENT,,,,,,,
ZAR8216,Zarwin Baum,,,,,21282284,urn:entity:lfm-21282284,https://yoda.lexisai.aws.lexis.com/lawfirms/21282284,527165d2e1a7656b5b0094c9,CURRENT,,,,,,,
ZUM8842,Zumpano Patricios,,,,,2013272,urn:entity:lfm-2013272,https://yoda.lexisai.aws.lexis.com/lawfirms/2013272,4c52dd62cc956f21c4002816,CURRENT,,,,,,,
AND5141,Andrews Kurth Kenyon LLP,,,,,,,,,NOT CURRENT,,,,,,,
ARC4078,Archer Norris,,,,,,,,,NOT CURRENT,,,,,,,
BIN6230,Bingham Greenebaum,Dentons Bingham Greenebaum LLP,Bingham Greenebaum,Bingham Greenebaum,Bingham Greenebaum,804423,urn:entity:lfm-804423,https://yoda.lexisai.aws.lexis.com/lawfirms/804423,,NOT CURRENT,,,,,,,
BRO6105,Broad and Cassel,,Broad and Cassel,,,,,,,NOT CURRENT,,,,,,,
CAL9649,Caldwell Leslie,,,,,,,,,NOT CURRENT,,,,,,,
CAR4696,Carothers DiSante,,,,,92193,urn:entity:lfm-92193,https://yoda.lexisai.aws.lexis.com/lawfirms/92193,,NOT CURRENT,,,,,,,
FAK7812,Fakhoury Global,,,,,,,,,NOT CURRENT,,,,,,,
GAR6247,Gardere Wynne Sewell,,Gardere,,,,,,,NOT CURRENT,,,,,,,
KAC2556,Kacvinsky Daisak,,,,,,,,,NOT CURRENT,,,,,,,
KAY4133,Kaye Scholer,,,,,,,,,NOT CURRENT,,,,,,,
LEC5992,LeClairRyan,,,,,,,,,NOT CURRENT,,,,,,,
LIN4369,Lindquist & Vennum,,,,,,,,,NOT CURRENT,,,,,,,
MAN6412,Manion Gaynor & Manning,,,,,,,,,NOT CURRENT,,,,,,,
MOR2879,Morris Polich,,,,,,,,,NOT CURRENT,,,,,,,
OSH6812,Osha Liang,,,,,,,,,NOT CURRENT,,,,,,,
RID1263,Riddell Williams,,,,,,,,,NOT CURRENT,,,,,,,
RUS9300,Russ August,,,,,,,,,NOT CURRENT,,,,,,,
SED2637,Sedgwick,,Sedgwick,,,,,,,NOT CURRENT,,,,,,,
BRA5257,Braun Hagey,,,,,No YODA ID,No YODA ID,No YODA ID,,,,,,,,,
BRO4477,Brown & Connery,,,,,889812,urn:entity:lfm-889812,https://yoda.lexisai.aws.lexis.com/lawfirms/889812,,,,,,51,Estimate,,
CLA1973,Clare Locke,,,,,300735120,urn:entity:lfm-300735120,https://yoda.lexisai.aws.lexis.com/lawfirms/300735120,,,,,,,,,
CLI5172,Clifford Law Offices,Clifford Law Offices,,,,758540,urn:entity:lfm-758540,https://yoda.lexisai.aws.lexis.com/lawfirms/758540,,,,,,,,,
DUD1759,Dudley DeBosier,,,,,28402394,urn:entity:lfm-28402394,https://yoda.lexisai.aws.lexis.com/lawfirms/28402394,,,,,,,,,
EDL7675,Edlin Gallagher,,,,,1738362,urn:entity:lfm-1738362,https://yoda.lexisai.aws.lexis.com/lawfirms/1738362,,,,,,60,Estimate,,
ELL8343,Elliott Greenleaf,,,,,1216573,urn:entity:lfm-1216573,https://yoda.lexisai.aws.lexis.com/lawfirms/1216573,,,,,,30,Estimate,,
ERI8496,Erise,"Erise IP, PA",Erise IP,Erise IP,,156880019,urn:entity:lfm-156880019,https://yoda.lexisai.aws.lexis.com/lawfirms/156880019,,,,,,,,,
FAR9441,Farah & Farah,,,,,659495,urn:entity:lfm-659495,https://yoda.lexisai.aws.lexis.com/lawfirms/659495,,,,,,93,Estimate,,
FIN7802,Finn Dixon,,,,,265503,urn:entity:lfm-265503,https://yoda.lexisai.aws.lexis.com/lawfirms/265503,,,,,,,,,
FLE8276,Fletcher Tilton,,,,,566113,urn:entity:lfm-566113,https://yoda.lexisai.aws.lexis.com/lawfirms/566113,,,,,,,,,
FUL5541,Fullerton Beck,Fullerton Beck LLP,Fullerton Beck,Fullerton Beck,Fullerton Beck,300779555,urn:entity:lfm-300779555,https://yoda.lexisai.aws.lexis.com/lawfirms/300779555,,,,,,,,,
GRA6238,Gravis Law,,,,,1407903,urn:entity:lfm-1407903,https://yoda.lexisai.aws.lexis.com/lawfirms/1407903,,,,,,,,,
HEL1388,Helmer Conley,,,,,899787,urn:entity:lfm-899787,https://yoda.lexisai.aws.lexis.com/lawfirms/899787,,,,,,,,,
HUC2680,Huck Bouma,,,,,802427,urn:entity:lfm-802427,https://yoda.lexisai.aws.lexis.com/lawfirms/802427,,,,,,,,,
HUN6993,Hunter Maclean,,,,,No YODA ID,No YODA ID,No YODA ID,,,,,,,,,
JAV9890,Javerbaum Wurgraft,,,,,922315,urn:entity:lfm-922315,https://yoda.lexisai.aws.lexis.com/lawfirms/922315,,,,,,75,Estimate,,
KAN4857,Kanner & Pintaluga,Kanner & Pintaluga,Kanner & Pintaluga,Kanner & Pintaluga,Kanner & Pintaluga,2089315,urn:entity:lfm-2089315,https://yoda.lexisai.aws.lexis.com/lawfirms/2089315,,,,,,,,,
KAP9255,Kaplan Hecker & Fink LLP,,Kaplan Hecker,,,300772460,urn:entity:lfm-300772460,https://yoda.lexisai.aws.lexis.com/lawfirms/300772460,,CURRENT,,,,50,Estimate,,
KEN4119,Kendall Brill & Kelly,,Kendall Brill,,,21921249,urn:entity:lfm-21921249,https://yoda.lexisai.aws.lexis.com/lawfirms/21921249,,,,,,20,Estimate,,
KRU1962,Krugliak Wilkins,,,,,1138598,urn:entity:lfm-1138598,https://yoda.lexisai.aws.lexis.com/lawfirms/1138598,,,,,,,,,
LER2623,Lerner & Rowe,,,,,29185337,urn:entity:lfm-29185337,https://yoda.lexisai.aws.lexis.com/lawfirms/29185337,,,,,,,,,
LGL5681,L&G Law Group,,,,,750677,urn:entity:lfm-750677,https://yoda.lexisai.aws.lexis.com/lawfirms/750677,,,,,,,,,
MAU1781,Maune Raichle,,,,,20753372,urn:entity:lfm-20753372,https://yoda.lexisai.aws.lexis.com/lawfirms/20753372,,,,,,,,,
MAY9235,Mayer LLP,,,,,300747970,urn:entity:lfm-300747970,https://yoda.lexisai.aws.lexis.com/lawfirms/300747970,,,,,,,,,
MEL7771,Melick & Porter,,,,,550567,urn:entity:lfm-550567,https://yoda.lexisai.aws.lexis.com/lawfirms/550567,,,,,,,,,
MET3336,Methfessel & Werbel,,,,,2458318,urn:entity:lfm-2458318,https://yoda.lexisai.aws.lexis.com/lawfirms/2458318,,,,,,,,,
MOD6254,Modus Law,,,,,No YODA ID,No YODA ID,No YODA ID,,,,,,,,,
MUL8470,Mullen Coughlin,,,,,300738254,urn:entity:lfm-300738254,https://yoda.lexisai.aws.lexis.com/lawfirms/300738254,,,,,,,,,
NAS9326,Nason Yeager,Nason Yeager Gerson Harris & Fumero PA,,,,686221,urn:entity:lfm-686221,https://yoda.lexisai.aws.lexis.com/lawfirms/686221,,,,,,,,,
NOV2131,Novara Tesija,,,,,612346,urn:entity:lfm-612346,https://yoda.lexisai.aws.lexis.com/lawfirms/612346,,,,,,,,,
OKE8319,O'Kelley & Sorohan,,,,,2839442,urn:entity:lfm-2839442,https://yoda.lexisai.aws.lexis.com/lawfirms/2839442,,,,,,,,,
POS5205,Posternak Blankstein,,,,,552651,urn:entity:lfm-552651,https://yoda.lexisai.aws.lexis.com/lawfirms/552651,,,,,,,,,
REI4169,Reinisch Wilson,,,,,No YODA ID,No YODA ID,No YODA ID,,,,,,,,,
SAX6166,Saxton & Stump,,,,,158378589,urn:entity:lfm-158378589,https://yoda.lexisai.aws.lexis.com/lawfirms/158378589,,,,,,,,,
SKA3902,Skarzynski Marick,Skarzynski Marick & Black LLP,Skarzynski Marick,Skarzynski Marick,Skarzynski Marick,1899315,urn:entity:lfm-1899315,https://yoda.lexisai.aws.lexis.com/lawfirms/1899315,,,,,,,,,
STO9584,Stotler Hayes Group LLC,,,,,158825989,urn:entity:lfm-158825989,https://yoda.lexisai.aws.lexis.com/lawfirms/158825989,,,,,,,,,
TAY4169,Taylor Wellons,,,,,493791,urn:entity:lfm-493791,https://yoda.lexisai.aws.lexis.com/lawfirms/493791,,,,,,,,,
WIS5705,Wise Carter,,,,,843602,urn:entity:lfm-843602,https://yoda.lexisai.aws.lexis.com/lawfirms/843602,,,,,,,,,
ATH8646,Atheria Law PC,Atheria Law PC,Atheria,Atheria Law,Atheria Law,300758521,urn:entity:lfm-300758521,https://yoda.lexisai.aws.lexis.com/lawfirms/300758521,,,,,,,,,
WIG6821,Wigdor LLP,,Wigdor,,,1879088,urn:entity:lfm-1879088,https://yoda.lexisai.aws.lexis.com/lawfirms/1879088,,CURRENT,,,,,,,
WHA1933,Whatley Kallas,,Whatley Kallas,,,21774,urn:entity:lfm-21774,https://yoda.lexisai.aws.lexis.com/lawfirms/21774,,CURRENT,,,,,,,
WAY9515,Waymaker,,Waymaker,,,20675296,urn:entity:lfm-20675296,https://yoda.lexisai.aws.lexis.com/lawfirms/20675296,,CURRENT,,,,,,,
TYC4732,Tycko & Zavareei,,Tycko & Zavareei,,,1820142,urn:entity:lfm-1820142,https://yoda.lexisai.aws.lexis.com/lawfirms/1820142,,CURRENT,,,,,,,
TAY3457,Taylor & Ring,,Taylor & Ring,,,1830861,urn:entity:lfm-1830861,https://yoda.lexisai.aws.lexis.com/lawfirms/1830861,,CURRENT,,,,,,,
STU9438,Stueve Siegel,,Stueve Siegel,,,1644080,urn:entity:lfm-1644080,https://yoda.lexisai.aws.lexis.com/lawfirms/1644080,,CURRENT,,,,,,,
SHE8293,Shernoff Bidart,,Shernoff Bidart,,,73697,urn:entity:lfm-73697,https://yoda.lexisai.aws.lexis.com/lawfirms/73697,,CURRENT,,,,,,,
SHE2471,Shegerian & Associates,,Shegerian & Associates,,,2978250,urn:entity:lfm-2978250,https://yoda.lexisai.aws.lexis.com/lawfirms/2978250,,CURRENT,,,,,,,
SHA6122,Shapiro Arato,,Shapiro Arato,,,28378377,urn:entity:lfm-28378377,https://yoda.lexisai.aws.lexis.com/lawfirms/28378377,,CURRENT,,,,,,,
SAX5150,Saxena White,,Saxena White,,,22963253,urn:entity:lfm-22963253,https://yoda.lexisai.aws.lexis.com/lawfirms/22963253,,CURRENT,,,,,,,
SAL4840,Salvi Schostok,,Salvi Schostok,,,750278,urn:entity:lfm-750278,https://yoda.lexisai.aws.lexis.com/lawfirms/750278,,CURRENT,,,,,,,
RUD4110,Ruden McClosky,,Ruden McClosky,,,652225,urn:entity:lfm-652225,https://yoda.lexisai.aws.lexis.com/lawfirms/652225,,CURRENT,,,,,,,
REI7553,Reid Collins,,Reid Collins,,,28588366,urn:entity:lfm-28588366,https://yoda.lexisai.aws.lexis.com/lawfirms/28588366,,CURRENT,,,,,,,
RAT8072,Ratzan Weissman,,Ratzan Weissman,,,300783084,urn:entity:lfm-300783084,https://yoda.lexisai.aws.lexis.com/lawfirms/300783084,,CURRENT,,,,,,,
PER1702,Perry Guha,,Perry Guha,,,300772445,urn:entity:lfm-300772445,https://yoda.lexisai.aws.lexis.com/lawfirms/300772445,,CURRENT,,,,,,,
PAS7657,Pasich LLP,,Pasich,,,300753955,urn:entity:lfm-300753955,https://yoda.lexisai.aws.lexis.com/lawfirms/300753955,,CURRENT,,,,,,,
PAN3056,Panish Shea,,Panish Shea,,,2468254,urn:entity:lfm-2468254,https://yoda.lexisai.aws.lexis.com/lawfirms/2468254,,CURRENT,,,,,,,
OPP4551,Oppenheim & Zebrak,,Oppenheim + Zebrak,,,157006717,urn:entity:lfm-157006717,https://yoda.lexisai.aws.lexis.com/lawfirms/157006717,,CURRENT,,,,,,,
ABE2314,Abelson Herron,,Abelson Herron,,,2478320,urn:entity:lfm-2478320,https://yoda.lexisai.aws.lexis.com/lawfirms/2478320,,NOT CURRENT,,,,,,,
ROS5831,Rosen Law Firm PA,,Rosen Law Firm PA,,,300745580,urn:entity:lfm-300745580,https://yoda.lexisai.aws.lexis.com/lawfirms/300745580,,CURRENT,,,,,,,
MOR6589,Morvillo Abramowitz,,Morvillo Abramowitz,,,408138,urn:entity:lfm-408138,https://yoda.lexisai.aws.lexis.com/lawfirms/408138,,CURRENT,,,,,,,
MIN3444,Miner Barnhill,Miner Barnhill & Galland PC,Miner Barnhill,Miner Barnhill,,237641,urn:entity:lfm-237641,https://yoda.lexisai.aws.lexis.com/lawfirms/237641,,CURRENT,,,,,,Include,
LEV9996,Levine Lee,,Levine Lee,,,156112809,urn:entity:lfm-156112809,https://yoda.lexisai.aws.lexis.com/lawfirms/156112809,,CURRENT,,,,,,,
LAS7316,Lash & Goldberg,,Lash & Goldberg,,,668236,urn:entity:lfm-668236,https://yoda.lexisai.aws.lexis.com/lawfirms/668236,,CURRENT,,,,,,,
KIR9517,Kirby McInerney,,Kirby McInerney,,,373060,urn:entity:lfm-373060,https://yoda.lexisai.aws.lexis.com/lawfirms/373060,,CURRENT,,,,,,,
KIN2174,Kinsella Weitzman,,Kinsella Weitzman,,,2818295,urn:entity:lfm-2818295,https://yoda.lexisai.aws.lexis.com/lawfirms/2818295,,CURRENT,,,,,,,
KEL6040,Keller Lenkner,,Keller Lenkner,,,300744242,urn:entity:lfm-300744242,https://yoda.lexisai.aws.lexis.com/lawfirms/300744242,,CURRENT,,,,,,,
KAP3447,Kaplan Kirsch,,Kaplan Kirsch,,,1903170,urn:entity:lfm-1903170,https://yoda.lexisai.aws.lexis.com/lawfirms/1903170,,CURRENT,,,,,,,
KAB1446,Kabat Chapman,,Kabat Chapman,,,158878953,urn:entity:lfm-158878953,https://yoda.lexisai.aws.lexis.com/lawfirms/158878953,,CURRENT,,,,,,,
HOW4368,Howrey,Howrey LLP,Howrey,,,,,,,NOT CURRENT,,,,,,,
AGO2342,Agostino & Associates,,Agostino & Associates,,,18226241,urn:entity:lfm-18226241,https://yoda.lexisai.aws.lexis.com/lawfirms/18226241,,CURRENT,,,,,,,
ALD7504,Aldous/Walker,,Aldous Walker,,,3076239,urn:entity:lfm-3076239,https://yoda.lexisai.aws.lexis.com/lawfirms/3076239,,CURRENT,,,,,,,
GEY8336,Geyser PC,,Geyser PC,,,300790353,urn:entity:lfm-300790353,https://yoda.lexisai.aws.lexis.com/lawfirms/300790353,,NOT CURRENT,,,,,,,
AND9109,Andrus Wagstaff,,Andrus Wagstaff,,,156352709,urn:entity:lfm-156352709,https://yoda.lexisai.aws.lexis.com/lawfirms/156352709,,CURRENT,,,,,,,
BAN5088,Bancroft PLLC,,Bancroft,,,2663303,urn:entity:lfm-2663303,https://yoda.lexisai.aws.lexis.com/lawfirms/2663303,,NOT CURRENT,,,,,,,
BAU7695,Baum Hedlund,,Baum Hedlund,,,110148,urn:entity:lfm-110148,https://yoda.lexisai.aws.lexis.com/lawfirms/110148,,CURRENT,,,,,,,
BEC9310,Beck Redden,,Beck Redden,,,1341371,urn:entity:lfm-1341371,https://yoda.lexisai.aws.lexis.com/lawfirms/1341371,,CURRENT,,,,,,,
BLO5037,Block & Leviton,,Block & Leviton,,,156994639,urn:entity:lfm-156994639,https://yoda.lexisai.aws.lexis.com/lawfirms/156994639,,CURRENT,,,,,,,
CAL1599,Caldwell Cassady,,Caldwell Cassady,,,157426815,urn:entity:lfm-157426815,https://yoda.lexisai.aws.lexis.com/lawfirms/157426815,,CURRENT,,,,,,,
DEW3619,Dewey &  LeBoeuf,,Dewey &  LeBoeuf,,,127675,urn:entity:lfm-127675,https://yoda.lexisai.aws.lexis.com/lawfirms/127675,,NOT CURRENT,,,,,,,
DAK5712,Dakessian Law,,Dakessian Law,,,2436263,urn:entity:lfm-2436263,https://yoda.lexisai.aws.lexis.com/lawfirms/2436263,,CURRENT,,,,,,,
DIC4298,DiCello Levitt,,DiCello Levitt,,,300732380,urn:entity:lfm-300732380,https://yoda.lexisai.aws.lexis.com/lawfirms/300732380,,CURRENT,,,,,,,
EAR2835,Early Sullivan,,Early Sullivan,,,31310333,urn:entity:lfm-31310333,https://yoda.lexisai.aws.lexis.com/lawfirms/31310333,,CURRENT,,,,,,,
EUB6721,Eubanks & Associates,,Eubanks & Associates,,,,,,,CURRENT,,,,,,,
FEU6624,Feuerstein Kulick,,Feuerstein Kulick,,,300772447,urn:entity:lfm-300772447,https://yoda.lexisai.aws.lexis.com/lawfirms/300772447,,CURRENT,,,,,,,
FIS3684,Fisch Sigler,,Fisch Sigler,,,300760798,urn:entity:lfm-300760798,https://yoda.lexisai.aws.lexis.com/lawfirms/300760798,,CURRENT,,,,,,,
GOL7879,Goldman Ismail,,Goldman Ismail,,,27547303,urn:entity:lfm-27547303,https://yoda.lexisai.aws.lexis.com/lawfirms/27547303,,CURRENT,,,,,,,
GOL1217,Goldstein Borgen,,Goldstein Borgen,,,148878,urn:entity:lfm-148878,https://yoda.lexisai.aws.lexis.com/lawfirms/148878,,CURRENT,,,,,,,
GRE4706,Greene Broillet,,Greene Broillet,,,127953,urn:entity:lfm-127953,https://yoda.lexisai.aws.lexis.com/lawfirms/127953,,CURRENT,,,,,,,
HAM2730,Hamburg Rubin,,Hamburg Rubin,,,1226598,urn:entity:lfm-1226598,https://yoda.lexisai.aws.lexis.com/lawfirms/1226598,,CURRENT,,,,,,,
GIB4996,Gibbs Law Group,,Gibbs Law Group,,,300747942,urn:entity:lfm-300747942,https://yoda.lexisai.aws.lexis.com/lawfirms/300747942,,CURRENT,,,,,,,
GIR5127,Girard Gibbs,,Girard Gibbs,,,195124,urn:entity:lfm-195124,https://yoda.lexisai.aws.lexis.com/lawfirms/195124,,NOT CURRENT,,,,,,,
GIR6439,Girard Sharp,,Girard Sharp,,,195124,urn:entity:lfm-195124,https://yoda.lexisai.aws.lexis.com/lawfirms/195124,,CURRENT,,,,,,,
FRI6267,Friedlander Misler PLLC,Friedlander Misler PLLC,Friedlander Misler,Friedlander Misler,Friedlander Misler,301537,urn:entity:lfm-301537,https://yoda.lexisai.aws.lexis.com/lawfirms/301537,,CURRENT,,,,19,estimate,,
ELI7313,Elias Law Group ,,Elias Law Group ,,,300740829,urn:entity:lfm-300740829,https://yoda.lexisai.aws.lexis.com/lawfirms/300740829,,CURRENT,,,,,,,
SHU6829,"Shuttleworth & Ingersoll, P.L.C.",Shuttleworth & Ingersoll,Shuttleworth & Ingersoll,Shuttleworth & Ingersoll,,821339,urn:entity:lfm-821339,https://yoda.lexisai.aws.lexis.com/lawfirms/821339,,CURRENT,,,,,,,
JOS9008,Joseph Saveri Law Firm,Joseph Saveri Law Firm,Joseph Saveri Law Firm,Joseph Saveri Law Firm,,156960811,urn:entity:lfm-156960811,https://yoda.lexisai.aws.lexis.com/lawfirms/156960811,,CURRENT,,,,,,,
WHI4388,White Law PLLC,White Law PLLC,White Law,,,300789317,urn:entity:lfm-300789317,https://yoda.lexisai.aws.lexis.com/lawfirms/300789317,,CURRENT,,,,,,,
HOM7892,Homampour Law Firm,Homampour Law Firm,Homampour Law Firm,Homampour Law Firm,,2778248,urn:entity:lfm-2778248,https://yoda.lexisai.aws.lexis.com/lawfirms/2778248,,CURRENT,,,,,,,
HAR6928,Harris Bricken,Harris Bricken Sliwoski LLP,Harris Bricken,Harris Bricken,,1415982,urn:entity:lfm-1415982,https://yoda.lexisai.aws.lexis.com/lawfirms/1415982,,CURRENT,,,,,,,
POD8783,Podhurst Orseck,Podhurst Orseck PA,Podhurst Orseck,Podhurst Orseck,,649546,urn:entity:lfm-649546,https://yoda.lexisai.aws.lexis.com/lawfirms/649546,,CURRENT,,,,,,,
BAI3155,Baird Mandalas Brockstedt Federico & Cardea,Baird Mandalas Brockstedt Federico & Cardea,Baird Mandalas,,,20550273,urn:entity:lfm-20550273,https://yoda.lexisai.aws.lexis.com/lawfirms/20550273,,CURRENT,"Absorbed part of Schochor Federico, 5/2022",,,,,,
SCH5091,Schochor Federico,Schochor & Staton PA,Schochor & Staton,Schochor Federico,,291800,urn:entity:lfm-291800,https://yoda.lexisai.aws.lexis.com/lawfirms/291800,,CURRENT,"Lost name partner and others to Baird Mandelas, 5/2022",,,,,,
OCT7064,Beckage,Octillo Legal + Tech,Octillo,Beckage PLLC,,300787180,urn:entity:lfm-300787180,https://yoda.lexisai.aws.lexis.com/lawfirms/300787180,,CURRENT,"Renamed, but same firm",,,,,,
KLE9341,Kleinbard,Kleinbard LLC,Kleinbard,Kleinbard LLC,,905613,urn:entity:lfm-905613,https://yoda.lexisai.aws.lexis.com/lawfirms/905613,,CURRENT,,,,,,,
CAS9534,Cassels Brock & Blackwell LLP,Cassels Brock & Blackwell LLP,Cassels Brock,Cassels Brock,,1088692,urn:entity:lfm-1088692,https://yoda.lexisai.aws.lexis.com/lawfirms/1088692,,CURRENT,Canadian Firm,YES,NO,,,,
